city,cityId,locality,localityId,bhk_numbers,bhkId,propertyType_name,propertyType_id,No.of Bathroom,bathroomId,amenities_name,amenities_id,minArea,maxArea,builderid,buildername,minPrice,maxPrice
,,,,,,,,,,,,1300,1300,834,Kavin Homes,0,0
,,,,,,,,,,,,1030,1482,835,Shreya Bulider And Developers,5350000,6500000
,,,,,,,,,,,,1500,1500,836,Bright Way Properties,5700000,5700000
,,,,,,,,,,,,1160,1555,837,Sai Krupa Builders,5220000,6998000
,,,,,,,,,,,,1000,1295,838,Sree Sai Builders,4166000,5394000
,,,,,,,,,,,,1144,1855,839,Keerthi Builders,1600000,2520000
,,,,,,,,,,,,1150,1575,840,Sai Kiran Constructions,6060000,8300000
,,,,,,,,,,,,575,1106,841,Om Sai Developers,2018000,3900000
,,,,,,,,,,,,1190,1490,842,Sai Developers,7414000,9284000
,,,,,,,,,,,,1120,1475,843,Infant Builders And Developers,5041000,6647000
,,,,,,,,,,,,1053,1404,844,KVG Builders And Developers,4528000,6037000
,,,,,,,,,,,,1192,2186,845,Bhoo Developers,5662000,10300000
,,,,,,,,,,,,1065,1445,846,Icon constructions,5644000,7658000
,,,,,,,,,,,,961,1277,32,DS MAX Properties Pvt Ltd,3171000,4174000
,,,,,,,,,,,,1006,1500,474,Merusri Developers,3521000,5250000
,,,,,,,,,,,,1500,1620,707,SLV Shelters Pvt Ltd,22500000,24300000
,,,,,,,,,,,,939,1667,643,Elegant Builders,3531000,6270000
,,,,,,,,,,,,1160,1786,847,Nava Jyothi Shelters Pvt Ltd,8534000,13300000
,,,,,,,,,,,,2280,2350,655,Geetanjali Urbanx Pvt Ltd,22100000,22700000
,,,,,,,,,,,,800,4100,849,Honey Properties,5280000,27100000
,,,,,,,,,,,,945,1490,697,VR Ventures,2551000,4022000
,,,,,,,,,,,,855,2100,850,Prime One Corp Enessen Estates,12000000,29400000
,,,,,,,,,,,,1051,"1,456",851,Sapthagiri Infra,4451000,6450000
,,,,,,,,,,,,940,1470,495,Grihamithra Constructions,4644000,7263000
,,,,,,,,,,,,2610,5513,163,Sterling Developers,39100000,82600000
,,,,,,,,,,,,1088,1621,853,Mitraa Properties,5168000,7699000
,,,,,,,,,,,,1700,2400,852,Redifice Developers,20400000,28800000
,,,,,,,,,,,,1018,1720,854,Vanshika Corporation,5745000,9430000
,,,,,,,,,,,,975,1840,855,Varshini Developers,5351000,10100000
,,,,,,,,,,,,1020,1020,856,LS Builders,6500000,6500000
,,,,,,,,,,,,1090,1580,796,SLS Developers,5885000,8214000
,,,,,,,,,,,,1290,1706,2,Sobha Limited,11400000,15200000
,,,,,,,,,,,,1591,3380,226,Astro Land Developers,9272000,19600000
,,,,,,,,,,,,1067,1440,857,PJC Infras,4588000,6192000
,,,,,,,,,,,,854,1030,858,Akshara Developers,2391000,2884000
,,,,,,,,,,,,976,1492,859,MVR Infrastructures,4098000,6264000
,,,,,,,,,,,,1200,1760,27,Shriram Properties,8931000,13000000
,,,,,,,,,,,,1080,1540,860,Lorven Structures,6062000,8659000
,,,,,,,,,,,,1010,1360,861,Purva Mithra Developers,5050000,6800000
,,,,,,,,,,,,636,1562,1,Prestige Group,3637000,8933000
,,,,,,,,,,,,1124,1635,862,Mahabaleshwara Promoters and Builders Pvt Ltd,6821000,9922000
,,,,,,,,,,,,1051,1615,863,Aryav Constructions,3888000,5975000
,,,,,,,,,,,,1474,1959,864,Orion Projects,9781000,12900000
,,,,,,,,,,,,1329,1963,226,Astro Land Developers,6153000,9089000
,,,,,,,,,,,,1200,2400,865,VSL Srinidhi,4500000,9000000
,,,,,,,,,,,,1290,1735,17,Bren Group,8400000,11200000
,,,,,,,,,,,,1165,2129,866,Ncorp Infratech Pvt Ltd,8590000,15600000
,,,,,,,,,,,,1240,2059,1537,Virani Builders And Developers,8828000,14600000
,,,,,,,,,,,,950,1160,868,INA Developers,4370000,5336000
,,,,,,,,,,,,1050,1270,869,Land Mark Builders,3780000,4572000
,,,,,,,,,,,,803,1371,870,Rainvas Infraa,3943000,6732000
,,,,,,,,,,,,1290,1800,826,A Knight Reliant India Pvt Ltd,7899000,11000000
,,,,,,,,,,,,1081,1225,872,SVP Infrastructure,4515000,5116000
,,,,,,,,,,,,800,2400,802,Enrich Properties,3240000,6480000
,,,,,,,,,,,,1070,1370,873,SV Builders And Developers,3800000,4792000
,,,,,,,,,,,,1200,1200,874,SKP Developers,7800000,7800000
,,,,,,,,,,,,1125,1730,620,Saroj Group,5737000,8823000
,,,,,,,,,,,,1160,1412,875,JD Builders,3828000,4640000
,,,,,,,,,,,,1020,1130,876,Hasini Developers,4386000,4859000
,,,,,,,,,,,,2200,2200,877,Aishwaryam Concept Homes,13200000,13200000
,,,,,,,,,,,,1200,2400,878,Indiabuild Realty Pvt Ltd,2568000,5136000
,,,,,,,,,,,,1044,1500,822,YD Builders,4594000,6600000
,,,,,,,,,,,,600,4000,879,Sai Panchami Developers,594000,3960000
,,,,,,,,,,,,1415,1430,822,YD Builders,5236000,5291000
,,,,,,,,,,,,1100,1300,880,Srithulasi Constructions,5500000,6500000
,,,,,,,,,,,,1034,1449,881,Crest Infrastructure,5429000,7607000
,,,,,,,,,,,,1190,1409,814,Shri Sai Balaji Constructions,4802000,5612000
,,,,,,,,,,,,1020,1380,807,Charith Infrastructure,4804000,6500000
,,,,,,,,,,,,1180,1400,883,Ansu Developers,6285000,7457000
,,,,,,,,,,,,1200,2400,878,Indiabuild Realty Pvt Ltd,3288000,6576000
,,,,,,,,,,,,1025,1375,884,KB Constructions,5836000,7553000
,,,,,,,,,,,,1005,1675,885,Sahasru Properties,3668000,6114000
,,,,,,,,,,,,1486,1518,886,RA Regency,1896000,1936000
,,,,,,,,,,,,1273,4500,887,Abhigna Constructions,14900000,52900000
,,,,,,,,,,,,1090,1640,888,JP Housing Corporation,4234000,5200000
,,,,,,,,,,,,666,14043,839,Keerthi Builders,1465000,30900000
,,,,,,,,,,,,1200,1500,888,JP Housing Corporation,3240000,4050000
,,,,,,,,,,,,840,1500,783,Golden Gate Properties Ltd,1175000,2099000
,,,,,,,,,,,,1200,1500,463,Sizzle Properties,1200000,1550000
,,,,,,,,,,,,1218,1592,889,Kundur Constructions,6824000,8900000
,,,,,,,,,,,,819,1035,890,SLV Ventures,4668000,5899000
,,,,,,,,,,,,1020,1250,529,Keystone Projects,4305000,5250000
,,,,,,,,,,,,1150,1370,708,Opera Homes,7067000,8420000
,,,,,,,,,,,,1075,1206,892,Mystic Builders And Developers,4837000,5427000
,,,,,,,,,,,,1324,1359,893,Victory Constructions,4501000,4620000
,,,,,,,,,,,,1160,1560,466,Vaishno Builders,5278000,7098000
,,,,,,,,,,,,1053,1215,896,Aditya Heights,5817000,6712000
,,,,,,,,,,,,1050,1300,895,Vahe Projects Pvt Ltd,3518000,4355000
,,,,,,,,,,,,981,1170,897,K And T,3924000,4680000
,,,,,,,,,,,,1083,1806,532,Saranya Builders,5631000,9391000
,,,,,,,,,,,,1200,2400,898,Delight Properties,3120000,6240000
,,,,,,,,,,,,1400,1400,899,Lucky Constructions,6300000,6300000
,,,,,,,,,,,,1065,1520,900,Swayam Krushi Developers,3728000,5335000
,,,,,,,,,,,,965,1395,901,SLV Developers,3667000,5301000
,,,,,,,,,,,,1179,1359,844,KVG Builders And Developers,5067000,5840000
,,,,,,,,,,,,621,1359,902,Elegance Homes,1708000,3737000
,,,,,,,,,,,,950,1385,903,Amaravathi Builders,3610000,5263000
,,,,,,,,,,,,343,1059,167,Sowparnika Projects,2289000,7067000
,,,,,,,,,,,,1106,1562,905,SGR Buildtech Pvt Ltd,6636000,9372000
,,,,,,,,,,,,1421,3000,589,S2 Homes,3268000,6900000
,,,,,,,,,,,,523,9670,589,S2 Homes,1045000,19300000
,,,,,,,,,,,,1125,1225,906,T R Construction,5500000,5700000
,,,,,,,,,,,,1404,1531,589,S2 Homes,6801000,7360000
,,,,,,,,,,,,800,1200,802,Enrich Properties,1200000,1800000
,,,,,,,,,,,,2220,2240,909,Srinivaslu Reddy,34400000,36800000
,,,,,,,,,,,,852,1864,910,Aarohee Enclave,1534000,3355000
,,,,,,,,,,,,1453,3000,589,S2 Homes,4359000,9000000
,,,,,,,,,,,,1121,1543,9,Brigade Group,13400000,18500000
,,,,,,,,,,,,1200,4000,782,Upkar Developers,1800000,6000000
,,,,,,,,,,,,1200,1200,69,Confident Group,1440000,1440000
,,,,,,,,,,,,1700,1715,69,Confident Group,9000000,9500000
,,,,,,,,,,,,1012,1860,69,Confident Group,6800000,138000
,,,,,,,,,,,,0,0,69,Confident Group,0,0
,,,,,,,,,,,,0,0,69,Confident Group,0,0
,,,,,,,,,,,,0,0,69,Confident Group,0,0
,,,,,,,,,,,,0,0,69,Confident Group,0,0
,,,,,,,,,,,,0,0,69,Confident Group,0,0
,,,,,,,,,,,,0,0,69,Confident Group,0,0
,,,,,,,,,,,,0,0,69,Confident Group,0,0
,,,,,,,,,,,,0,0,69,Confident Group,0,0
,,,,,,,,,,,,0,0,69,Confident Group,0,0
,,,,,,,,,,,,0,0,69,Confident Group,0,0
,,,,,,,,,,,,1200,4800,782,Upkar Developers,1920000,7680000
,,,,,,,,,,,,1200,2400,782,Upkar Developers,1080000,2160000
,,,,,,,,,,,,1200,4000,782,Upkar Developers,1920000,6400000
,,,,,,,,,,,,1200,2400,782,Upkar Developers,0,0
,,,,,,,,,,,,1200,1800,782,Upkar Developers,0,0
,,,,,,,,,,,,0,0,782,Upkar Developers,0,0
,,,,,,,,,,,,1200,1500,782,Upkar Developers,2040000,2550000
,,,,,,,,,,,,1500,1500,961,Sohum Developers,1999000,1999000
,,,,,,,,,,,,1090,1120,962,Kalakruthi Constructions,5899000,5949000
,,,,,,,,,,,,1188,1930,29,Puravankara Limited,9500000,15500000
,,,,,,,,,,,,1013,1537,242,Keerthi Constructions,5240000,7650000
,,,,,,,,,,,,1285,1780,242,Keerthi Constructions,7967000,11000000
,,,,,,,,,,,,1257,1802,242,Keerthi Constructions,6200000,9010000
,,,,,,,,,,,,1170,1825,242,Keerthi Constructions,5300000,8350000
,,,,,,,,,,,,1155,1570,242,Keerthi Constructions,7000000,10600000
,,,,,,,,,,,,975,1400,1404,Reputed Builder,5070000,7280000
,,,,,,,,,,,,1360,1360,515,Lakshmi Infra,8160000,8160000
,,,,,,,,,,,,1250,1850,104,DSR Infrastructure Pvt Ltd,0,0
,,,,,,,,,,,,1025,1165,585,Abhee Ventures Pvt Ltd,5422000,6316000
,,,,,,,,,,,,2372,2387,1,Prestige Group,34500000,34700000
,,,,,,,,,,,,2034,5588,25,DNR Group,30900000,85100000
,,,,,,,,,,,,1625,2045,850,Prime One Corp Enessen Estates,8000000,10000000
,,,,,,,,,,,,1078,1530,178,Mahendra Homes,5754000,8168000
,,,,,,,,,,,,3800,3800,850,Prime One Corp Enessen Estates,60800000,60800000
,,,,,,,,,,,,0,0,850,Prime One Corp Enessen Estates,0,0
,,,,,,,,,,,,1500,2400,27,Shriram Properties,18900000,30200000
,,,,,,,,,,,,0,0,850,Prime One Corp Enessen Estates,0,0
,,,,,,,,,,,,0,0,850,Prime One Corp Enessen Estates,0,0
,,,,,,,,,,,,1035,1536,1109,SS Builders,3207000,4760000
,,,,,,,,,,,,754,1500,1110,Bhavisha Properties,2714000,5400000
,,,,,,,,,,,,751,1564,1111,Modern Spaaces,2914000,6021000
,,,,,,,,,,,,580,1447,1111,Modern Spaaces,2204000,5498000
,,,,,,,,,,,,700,1130,1112,Eswar Constructions,4200000,6780000
,,,,,,,,,,,,1821,2556,1113,Unique Construction,7029000,9866000
,,,,,,,,,,,,1085,1585,654,5 Elements Realty,5135000,7235000
,,,,,,,,,,,,1200,1500,64,Concorde Group,4140000,5175000
,,,,,,,,,,,,750,1167,1114,Sai Luxus Builders And Developers,3150000,4901000
,,,,,,,,,,,,542,907,1115,Adiga Property Developers,2845000,4774000
,,,,,,,,,,,,1155,1585,1116,SLN Developers,6006000,8242000
,,,,,,,,,,,,1000,1322,32,DS MAX Properties Pvt Ltd,5510000,7284000
,,,,,,,,,,,,1060,1450,1117,Vikyath Infra,5043000,6899000
,,,,,,,,,,,,1245,1650,502,Surya Builders,7493000,9939000
,,,,,,,,,,,,1052,1516,1118,Royale Infraa,7939000,11200000
,,,,,,,,,,,,1205,1775,1119,Ankuraa Developers,6902000,10100000
,,,,,,,,,,,,1081,1416,1120,BSS Builders And Promoters,3997000,5236000
,,,,,,,,,,,,1600,2560,1121,Greentree Homes,8000000,12800000
,,,,,,,,,,,,917,1495,1122,Amigo Shelters Pvt Ltd,4127000,6728000
,,,,,,,,,,,,1185,1585,1123,Pariwar Housing Corporation,6877000,9199000
,,,,,,,,,,,,740,1580,1124,Sierra Constructions,2516000,5372000
,,,,,,,,,,,,1200,1505,1125,Mangala Developers,5575000,6856000
,,,,,,,,,,,,1148,1465,1126,SK Dwellings LLP,7733000,9869000
,,,,,,,,,,,,1015,1507,1127,Sree Adithya Developers,4414000,6553000
,,,,,,,,,,,,673,766,1128,Zenso Property Developers,5418000,6166000
,,,,,,,,,,,,1100,1400,901,SLV Developers,4070000,5180000
,,,,,,,,,,,,1200,4821,898,Delight Properties,3360000,13500000
,,,,,,,,,,,,1200,1500,1129,Escon Developers,3629000,4536000
,,,,,,,,,,,,545,1405,1130,Subha Builders And Developers,2452000,6322000
,,,,,,,,,,,,955,1307,1131,Trendsquares Constructions,5969000,8169000
,,,,,,,,,,,,1655,2414,275,Svamitva Infra Pvt Ltd,14000000,22500000
,,,,,,,,,,,,624,1767,705,Meda Groups,8051000,22800000
,,,,,,,,,,,,1088,1481,1132,Sri Balaji Shelters,5138000,6994000
,,,,,,,,,,,,1082,2185,1134,Sai Properties,5545000,11100000
,,,,,,,,,,,,1148,1862,1122,Amigo Shelters Pvt Ltd,6314000,10200000
,,,,,,,,,,,,1362,1875,1135,Ambiant Associate,12200000,16900000
,,,,,,,,,,,,1300,1600,1136,Anika Developers,9343000,11400000
,,,,,,,,,,,,1220,1984,4877,Arihant Foundations and Housing Limited,15400000,25100000
,,,,,,,,,,,,690,970,1138,Preeti Developers,3699000,5201000
,,,,,,,,,,,,755,1093,288,SMR Holdings,3941000,5705000
,,,,,,,,,,,,1225,1895,87,GP Infra,16800000,26100000
,,,,,,,,,,,,1104,1766,532,Saranya Builders,6015000,9622000
,,,,,,,,,,,,900,2400,1139,SKH Estates and Developers LLP,1420000,3787000
,,,,,,,,,,,,0,0,1140,Pruthvi Projects,0,0
,,,,,,,,,,,,1825,1883,1141,Togetherments Infra Pvt Ltd,14700000,15100000
,,,,,,,,,,,,2762,3815,974,NSL Infratech,27600000,38100000
,,,,,,,,,,,,681,2272,8,Casagrand Builder,3282000,10900000
,,,,,,,,,,,,1145,1590,9833,VK Developers,7417000,10300000
,,,,,,,,,,,,1055,1350,1143,AS Builders,4537000,5805000
,,,,,,,,,,,,1185,1745,1144,SNR Square,8895000,13000000
,,,,,,,,,,,,2930,4806,6,Assetz Property,25400000,38300000
,,,,,,,,,,,,900,1900,32,DS MAX Properties Pvt Ltd,3060000,6460000
,,,,,,,,,,,,1081,1552,1146,Navajyothi Construction,4756000,6829000
,,,,,,,,,,,,1080,1343,32,DS MAX Properties Pvt Ltd,3562000,4430000
,,,,,,,,,,,,589,787,1147,Krishnaja Constructions,4500000,6000000
,,,,,,,,,,,,1170,1665,1926,Sanjeevini Group,6383000,9289000
,,,,,,,,,,,,948,1225,27,Shriram Properties,4360000,5773000
,,,,,,,,,,,,1030,1675,1145,MR Developers,5200000,8500000
,,,,,,,,,,,,1111,4173,358,Aratt,1667000,6260000
,,,,,,,,,,,,1035,1210,1150,Ajagondanahalli Homes,3726000,4356000
,,,,,,,,,,,,2762,3287,974,NSL Infratech,27600000,32900000
,,,,,,,,,,,,1030,1480,1151,Spad Classic Developers,5354000,8288000
,,,,,,,,,,,,1444,1694,1152,Ridhi Ventures,4900000,6000000
,,,,,,,,,,,,960,1294,1153,Saibya Structures Pvt Ltd,4128000,5547000
,,,,,,,,,,,,1200,1500,45,Reliaable Developers,4440000,5550000
,,,,,,,,,,,,1350,1997,64,Concorde Group,7897000,11600000
,,,,,,,,,,,,1156,1663,69,Confident Group,4046000,5821000
,,,,,,,,,,,,1132,1679,1200,Fincity Homes,0,0
,,,,,,,,,,,,2123,2123,101,Vaswani Group,11000000,11000000
,,,,,,,,,,,,712,1708,21,Godrej Properties,3772000,9045000
,,,,,,,,,,,,1498,1755,2,Sobha Limited,9740000,35700000
,,,,,,,,,,,,600,2400,139,Pionier Developers,3750000,15000000
,,,,,,,,,,,,663,1780,1315,MVN Infrastructure,5048000,13500000
,,,,,,,,,,,,617,2495,1364,V Raheja,7145000,28900000
,,,,,,,,,,,,1766,2282,756,Metropolis Properties,7291000,9436000
,,,,,,,,,,,,690,733,803,Citrus Ventures Pvt Ltd,2691000,2858000
,,,,,,,,,,,,1200,1500,803,Citrus Ventures Pvt Ltd,7800000,9750000
,,,,,,,,,,,,1753,1768,803,Citrus Ventures Pvt Ltd,14800000,14900000
,,,,,,,,,,,,1000,1425,37,Provident Housing,5900000,8100000
,,,,,,,,,,,,4346,5244,452,RMZ Homes,55800000,67300000
,,,,,,,,,,,,3895,5654,452,RMZ Homes,44900000,65200000
,,,,,,,,,,,,1468,1910,452,RMZ Homes,12800000,16700000
,,,,,,,,,,,,890,950,27,Shriram Properties,0,0
,,,,,,,,,,,,1200,1200,195,Peninsula Infra,3635000,3635000
,,,,,,,,,,,,1572,2243,195,Peninsula Infra,8210000,11700000
,,,,,,,,,,,,2300,2505,101,Vaswani Group,15100000,16400000
,,,,,,,,,,,,2439,3233,2,Sobha Limited,14600000,19400000
,,,,,,,,,,,,792,1138,35,Arvind SmartSpaces,3564000,5121000
,,,,,,,,,,,,745,1055,1365,SPL Towers Pvt Ltd,4306000,6098000
,,,,,,,,,,,,1131,1839,31,Rohan Builders and Developers,7600000,13300000
,,,,,,,,,,,,1776,3012,199,Mahindra Lifespaces,17200000,29400000
,,,,,,,,,,,,935,1140,194,BSCPL Infrastructure Ltd,4800000,6200000
,,,,,,,,,,,,1070,1600,194,BSCPL Infrastructure Ltd,6404000,9577000
,,,,,,,,,,,,1175,1910,282,Pride Group,7565000,12200000
,,,,,,,,,,,,3980,5516,1,Prestige Group,33500000,46400000
,,,,,,,,,,,,3009,4201,1,Prestige Group,35900000,50200000
,,,,,,,,,,,,1250,1250,452,RMZ Homes,0,0
,,,,,,,,,,,,720,1740,9,Brigade Group,3548000,8574000
,,,,,,,,,,,,980,980,1366,Thiru Margadarshi Construction Pvt Ltd,0,0
,,,,,,,,,,,,1442,3716,1367,Shanders Group,9899000,25500000
,,,,,,,,,,,,848,1060,698,S K Projects,3561000,4452000
,,,,,,,,,,,,1042,1605,1368,Orbis Infrastructure,0,0
,,,,,,,,,,,,1120,1662,1369,M S Builders And Developers,5122000,7601000
,,,,,,,,,,,,673,1502,579,Mythri Developers,3387000,7559000
,,,,,,,,,,,,1293,3029,1370,Alisha Projects,5334000,12500000
,,,,,,,,,,,,1219,1219,1372,Kristal Group,0,0
,,,,,,,,,,,,980,1380,1373,Mayur Group,2940000,4140000
,,,,,,,,,,,,955,2400,1374,Bhumi Constructions Developers,2150000,5880000
,,,,,,,,,,,,1005,1815,1375,Jai Bharathi Constructions,5527000,9982000
,,,,,,,,,,,,630,1647,1,Prestige Group,3822000,9992000
,,,,,,,,,,,,1600,3200,376,SLV Infrastructures,2985000,5971000
,,,,,,,,,,,,1296,5800,1376,Siroya Constructions,14200000,46400000
,,,,,,,,,,,,2148,2437,58,Ozone Group,14500000,16500000
,,,,,,,,,,,,1041,2398,194,BSCPL Infrastructure Ltd,5395000,12400000
,,,,,,,,,,,,1312,1312,1377,UMA Soumya,9840000,9840000
,,,,,,,,,,,,880,970,1378,R R Group,2860000,3152000
,,,,,,,,,,,,1200,1350,1379,GCN Group,3960000,4455000
,,,,,,,,,,,,1005,1420,1380,Shivaganga Infra,3668000,5183000
,,,,,,,,,,,,1089,1853,1381,Mars Builders,3766000,6409000
,,,,,,,,,,,,1256,1540,9309,Saket Developers,4174000,5082000
,,,,,,,,,,,,1450,1500,1382,NSR Projects,0,0
,,,,,,,,,,,,800,1465,707,SLV Shelters Pvt Ltd,2800000,5127000
,,,,,,,,,,,,1020,1755,1383,Sri Chowdeshwari Group,3672000,6318000
,,,,,,,,,,,,1015,1083,1384,Arcade Developers,4498000,4799000
,,,,,,,,,,,,1116,1571,167,Sowparnika Projects,4461000,6280000
,,,,,,,,,,,,1151,1680,1385,Cansa Constructions,4477000,6535000
,,,,,,,,,,,,1162,3600,69,Confident Group,1801000,5580000
,,,,,,,,,,,,1700,1700,1387,SRR Homes,22000000,22000000
,,,,,,,,,,,,1894,1894,36,Salarpuria Sattva Group,0,0
,,,,,,,,,,,,1170,1340,1388,Citadil Construction,5733000,6566000
,,,,,,,,,,,,950,1385,53,Avani Builders,10400000,15200000
,,,,,,,,,,,,1075,1275,869,Land Mark Builders,3440000,3952000
,,,,,,,,,,,,1044,1546,1389,VS Builders,4744000,7026000
,,,,,,,,,,,,1050,1500,1390,Retreat Properties,3929000,5613000
,,,,,,,,,,,,1205,1715,4891,Skyline Construction,4969000,7072000
,,,,,,,,,,,,1199,1199,1391,Kapi Land Makers,1932000,1932000
,,,,,,,,,,,,1175,1175,1392,PNR Group,4288000,4288000
,,,,,,,,,,,,600,1415,1393,Sai Priya Constructions,4091000,9647000
,,,,,,,,,,,,1156,1735,754,Sekhar Group,6929000,10300000
,,,,,,,,,,,,1410,1530,2,Sobha Limited,8417000,9134000
,,,,,,,,,,,,650,1045,1395,Gold Enterprises,19500000,31400000
,,,,,,,,,,,,1250,2000,1396,NRI Developers,8125000,13000000
,,,,,,,,,,,,1070,1780,1397,A H Builders,3746000,6242000
,,,,,,,,,,,,828,1252,473,VMAKS Builders Pvt Ltd,2898000,4382000
,,,,,,,,,,,,1350,1350,1398,Devi Builders And Developers,0,0
,,,,,,,,,,,,1200,1200,1399,Neeraj Realty,6720000,6720000
,,,,,,,,,,,,1000,1500,1400,Mahaghar Properties Pvt Ltd,3000000,4500000
,,,,,,,,,,,,950,2050,1401,Ram Builders And Developers,5558000,12000000
,,,,,,,,,,,,2400,2400,1399,Neeraj Realty,13900000,13900000
,,,,,,,,,,,,1230,1470,901,SLV Developers,6642000,7938000
,,,,,,,,,,,,640,1210,1402,Sanfield Infratech,1936000,3667000
,,,,,,,,,,,,1200,1400,1403,BRN Land Promoters,4559000,5699000
,,,,,,,,,,,,500,500,1404,Reputed Builder,0,0
,,,,,,,,,,,,600,1500,981,Mantri Group,3719000,9299000
,,,,,,,,,,,,750,1450,1405,Sai Kalyan Builders And Developers Pvt Ltd,4264000,8244000
,,,,,,,,,,,,2325,4456,1406,Lakepoint Builders,0,0
,,,,,,,,,,,,2248,2248,1407,Laavanya Smart Homes,14400000,14400000
,,,,,,,,,,,,1168,1911,1408,Allegro Mahabaleshwara Ventures,6375000,10200000
,,,,,,,,,,,,2150,3550,213,New Dimensions Developers,21500000,35500000
,,,,,,,,,,,,764,1044,1409,Srikara Structures,0,0
,,,,,,,,,,,,1450,4200,1410,Ferns Estates And Developers,11200000,32700000
,,,,,,,,,,,,1400,1400,10885,Sree Vinayaka Developers,6202000,6202000
,,,,,,,,,,,,1100,1300,591,Akshaya Homes,4951000,5852000
,,,,,,,,,,,,1022,1300,163,Sterling Developers,5200000,7199000
,,,,,,,,,,,,1003,1026,1412,Swastik Builders,3912000,4001000
,,,,,,,,,,,,950,1500,32,DS MAX Properties Pvt Ltd,4180000,6600000
,,,,,,,,,,,,1080,2150,431,ATZ Properties,4860000,9675000
,,,,,,,,,,,,1200,1450,1413,Parichaya Construction And Developers,2520000,3045000
,,,,,,,,,,,,1000,1200,1413,Parichaya Construction And Developers,3800000,4560000
,,,,,,,,,,,,469,956,1414,Triaxis Infra Projects,2494000,5084000
,,,,,,,,,,,,1200,1805,1415,Laksh Properties,3360000,5054000
,,,,,,,,,,,,975,1545,1416,Green Home Ventures,6878000,10900000
,,,,,,,,,,,,1076,1741,522,SBR Group,119000,13000000
,,,,,,,,,,,,900,1200,1417,VR Builders And Developers,3150000,4200000
,,,,,,,,,,,,1010,1010,1418,Vruddhi Builders And Developers,3200000,3200000
,,,,,,,,,,,,900,1250,508,TGS Constructions Pvt Ltd,1890000,2625000
,,,,,,,,,,,,1107,1543,532,Saranya Builders,5860000,8168000
,,,,,,,,,,,,1738,6100,1419,Avant Garde Estates,0,0
,,,,,,,,,,,,1054,1479,1420,Durga Devi Builders,6112000,8576000
,,,,,,,,,,,,748,863,1421,RA Developers And Promoters,0,0
,,,,,,,,,,,,2493,2840,1422,Rand Group,9917000,11200000
,,,,,,,,,,,,1100,1100,508,TGS Constructions Pvt Ltd,3526000,3526000
,,,,,,,,,,,,3500,3500,1423,One Square Realty,25000000,25000000
,,,,,,,,,,,,1400,1400,508,TGS Constructions Pvt Ltd,3601000,3601000
,,,,,,,,,,,,1200,1860,508,TGS Constructions Pvt Ltd,3456000,5356000
,,,,,,,,,,,,1365,2880,1424,Elita Homes Builders,0,0
,,,,,,,,,,,,1650,1650,1425,Rayan Builders And Developers,0,0
,,,,,,,,,,,,981,1482,1426,Prabhavathi Builders,3433000,5187000
,,,,,,,,,,,,1021,1456,1427,SLV Structures,4751000,6776000
,,,,,,,,,,,,1154,1492,1428,Tallam Shilpa Estates Pvt Ltd,3923000,5072000
,,,,,,,,,,,,1200,4000,801,GK Builders And Developers,1679000,5596000
,,,,,,,,,,,,3775,5625,1429,The Fortune Group,26400000,39300000
,,,,,,,,,,,,1050,2300,1430,Chariot Builders And Developers India Pvt Ltd,3597000,7879000
,,,,,,,,,,,,1022,1397,1431,SLV Projects Pvt Ltd,4597000,6285000
,,,,,,,,,,,,1944,2655,133,Geown Properties,17500000,31800000
,,,,,,,,,,,,1850,3735,4,Unitech Group,7834000,15800000
,,,,,,,,,,,,800,1500,802,Enrich Properties,1880000,3525000
,,,,,,,,,,,,1200,2800,1432,SB Urban Scapes,5647000,13200000
,,,,,,,,,,,,600,4000,1433,Purva City Group,719000,4796000
,,,,,,,,,,,,1200,2400,1436,Lux Grandd Properties,1800000,3600000
,,,,,,,,,,,,1050,1647,1437,Sparrow Projects India Pvt Ltd,4923000,7722000
,,,,,,,,,,,,1100,1350,1438,BS Ventures,0,0
,,,,,,,,,,,,1200,1200,1417,VR Builders And Developers,4140000,4140000
,,,,,,,,,,,,980,1800,1439,Cannas Lily Infrastructure Pvt Ltd,3974000,7300000
,,,,,,,,,,,,1500,1500,65,Address Maker,7500000,7500000
,,,,,,,,,,,,1216,1455,522,SBR Group,7294000,8728000
,,,,,,,,,,,,1185,1730,104,DSR Infrastructure Pvt Ltd,0,0
,,,,,,,,,,,,955,1375,104,DSR Infrastructure Pvt Ltd,0,0
,,,,,,,,,,,,619,1422,104,DSR Infrastructure Pvt Ltd,112000,14500000
,,,,,,,,,,,,1107,1549,104,DSR Infrastructure Pvt Ltd,6087000,8517000
,,,,,,,,,,,,2400,4096,123,NVT Quality Lifestyle,33800000,57800000
,,,,,,,,,,,,6000,44000,667,BSR Group,3600000,15400000
,,,,,,,,,,,,1200,7000,543,NBR Group,1411000,8038000
